RA,DEC
359.2926,14.28592
0.08433333,14.18608
359.9447,14.41689
359.3885,13.95958
0.6137083,16.07847
0.7842917,15.56356
3.629792,15.81728
119.245,34.09283
118.4425,34.276
119.1856,34.51817
119.0663,35.94567
119.371,35.18497
118.2902,35.93267
121.147,36.61989
123.8141,38.56384
123.6277,38.32039
123.6517,38.56472
122.504,38.09036
122.4688,38.17803
122.4295,39.51595
122.83,39.50845
123.9639,40.70856
129.6023,44.2173
132.4995,45.31108
132.46,45.47036
131.584,47.15633
134.8257,49.21942
135.8395,49.28733
138.8258,49.71819
140.6227,50.43014
146.9955,54.49628
151.6841,59.1105
150.4835,59.85503
156.1601,61.17664
157.1664,61.30603
156.9739,63.06044
158.2914,62.90764
169.8647,61.05436
172.8965,61.838
174.3018,61.21011
170.8536,61.77611
180.5271,61.59941
178.0995,61.26811
177.0981,63.54022
179.2766,63.57358
182.5563,61.80625
180.5243,61.59825
184.374,63.51719
189.069,62.944
193.1345,62.26328
189.0677,62.94475
193.1368,62.26425
195.3367,63.26006
195.3347,63.26039
198.8961,62.12461
199.5246,61.10425
203.7049,62.22469
205.5848,61.81078
205.5827,61.80953
206.6515,60.313
212.4982,59.19275
217.4143,57.7542
216.9622,58.04894
217.762,59.83658
219.8847,57.48933
219.6802,57.29797
221.1129,55.96489
222.8949,55.6237
224.462,56.09158
228.0728,53.92661
225.3655,55.526
225.3937,54.79172
225.9829,56.0093
234.6347,51.00397
232.8915,51.42625
237.4639,48.04639
236.6154,48.82458
240.5395,47.69844
240.8411,48.26664
241.0179,47.95697
242.6991,44.77025
245.9084,41.70631
247.4942,42.5477
247.6531,40.13156
247.4919,40.62856
250.0072,40.68667
249.5854,40.81853
255.2985,35.854
124.8805,36.44497
126.4426,37.43458
130.2209,38.64753
129.5719,38.81697
128.911,39.55703
132.6895,40.17844
132.7385,40.19292
130.5448,40.75594
132.2637,40.678
133.7213,40.47528
