RA,DEC
193.7069,2.515556
203.5502,2.54725
204.8229,2.456611
205.8967,2.482833
207.7232,2.323528
210.4092,2.262167
213.55,2.393028
218.8244,2.166028
220.6915,2.123917
223.9278,2.130333
225.6502,2.027667
226.4719,2.007528
227.1966,1.899972
228.0997,1.827806
128.9238,1.5405
129.8567,1.850333
142.9426,2.278778
146.2253,2.465444
162.3153,2.922945
167.2611,2.973861
168.9373,2.842361
169.8876,3.015333
170.8666,2.869972
179.902,3.052028
180.9626,3.000167
184.7209,3.064722
184.7392,2.990695
188.3952,3.007861
188.9024,3.034528
189.1755,3.108972
189.1741,3.105833
194.0613,2.912611
198.0359,2.989083
200.7367,2.940861
206.2706,2.9215
207.2909,2.753222
213.5131,2.826528
214.8007,2.732389
216.2536,2.766583
218.9583,2.605194
225.4078,2.450528
128.8894,1.850667
151.8482,3.070722
170.3609,3.410833
170.4639,3.404833
172.2421,3.320472
174.2528,3.439556
179.316,3.420722
179.8952,3.338056
184.5546,3.46575
186.4932,3.430278
192.9686,3.499889
203.5204,3.330778
205.1835,3.243389
207.0292,3.223028
217.2675,3.149194
226.8578,2.756778
228.3689,2.710917
213.9799,3.605556
233.4072,2.531083
217.5192,3.902639
223.4883,3.546417
229.1709,3.241778
230.9195,3.230778
232.4692,3.170722
236.601,2.844222
240.9355,2.486583
215.6729,4.500389
219.8543,4.28825
223.7731,4.035389
226.6959,3.771972
227.818,3.871833
228.9965,3.664417
230.419,3.718139
230.4941,3.6405
233.0898,3.510556
240.6667,2.992194
219.594,4.613278
223.8613,4.472667
229.6272,4.1595
229.9498,3.978028
231.6865,3.885083
232.2479,3.826611
235.306,3.773695
241.0491,3.318111
216.795,5.132945
221.1446,4.937889
227.9121,4.559889
309.4046,-6.715389
309.4044,-6.715055
313.1088,-7.263472
323.2239,-8.448389
325.3149,-8.752916
335.2502,-9.64175
336.923,-9.726861
340.9997,-10.11694
345.9616,-10.30622
348.8477,-10.59789
310.7485,-6.421861
321.649,-7.919305
345.565,-9.970667
347.3176,-9.973333
308.849,-6.245
310.5837,-5.911056
313.9199,-6.394528
315.7829,-6.729389
323.7802,-7.708611
323.8152,-7.690195
329.1024,-8.199944
332.4656,-8.664222
333.0162,-8.541083
335.8134,-8.753778
346.137,-9.621722
346.4587,-9.558945
310.4676,-5.599972
320.4887,-6.772861
321.3397,-6.95975
325.4265,-7.515083
325.545,-7.371083
325.758,-7.378972
329.4605,-7.878361
329.889,-7.81125
335.6474,-8.384334
338.9745,-8.658055
349.4096,-9.259055
311.7745,-5.300278
320.4717,-6.496305
327.8226,-7.181083
331.691,-7.688111
334.583,-7.879111
345.9988,-8.795611
314.8932,-5.203778
316.6398,-5.4645
321.5298,-6.067584
324.5037,-6.496917
332.5266,-7.205417
333.2324,-7.353833
336.9194,-7.716833
337.5468,-7.659417
345.0063,-8.161639
345.7588,-8.3155
351.6308,-10.84983
354.3134,-10.9595
356.4396,-10.99333
10.95817,-11.11919
13.86296,-10.94842
15.20767,-11.0195
18.94779,-10.76942
24.79196,-10.50297
25.48354,-10.50794
27.29517,-10.42647
35.40879,-9.703972
36.81546,-9.734195
38.30425,-9.570361
40.19125,-9.442223
